java/util/List,Ljava/util/ArrayList>,setPropertiesFromAttributes,errorDefs,contains,373,Lorg/apache/xalan/processor/XSLTElementProcessor>,12,true,1) 3;ON;null; ,false
java/util/Stack,Ljava/util/Stack>,setDecimalFormat,m_DecimalFormatDeclarations,push,568,Lorg/apache/xalan/templates/Stylesheet>,1,false,,false
java/util/Stack,Ljava/util/Stack>,getElemTemplateElement,m_elems,peek,1318,Lorg/apache/xalan/processor/StylesheetHandler>,13,false,,false
java/util/Stack,Ljava/util/Stack>,popProcessor,m_processors,pop,1281,Lorg/apache/xalan/processor/StylesheetHandler>,1,false,,false
java/util/Stack,Ljava/util/Stack>,getCurrentProcessor,m_processors,peek,1262,Lorg/apache/xalan/processor/StylesheetHandler>,4,false,,false
java/util/Hashtable,Ljava/util/Hashtable>,setRequiredFound,m_requiredFound,get,707,Lorg/apache/xalan/processor/XSLTElementDef>,2,false,,false
java/util/Hashtable,Ljava/util/Hashtable>,setRequiredFound,m_requiredFound,remove,708,Lorg/apache/xalan/processor/XSLTElementDef>,2,false,,false
java/util/Stack,Ljava/util/Stack>,pushProcessor,m_processors,push,1272,Lorg/apache/xalan/processor/StylesheetHandler>,2,false,,false
java/util/Stack,Ljava/util/Stack>,getNamespaceSupport,m_nsSupportStack,peek,1572,Lorg/apache/xalan/processor/StylesheetHandler>,12,false,,false
java/util/List,Ljava/util/List>,setPrefixes,m_declaredPrefixes,add,873,Lorg/apache/xalan/templates/ElemTemplateElement>,5,true,1) 3;ON;0; ,false
java/util/Stack,Ljava/util/Stack>,pushStylesheet,m_stylesheets,size,1221,Lorg/apache/xalan/processor/StylesheetHandler>,2,false,,false
java/util/Stack,Ljava/util/Stack>,pushStylesheet,m_stylesheets,push,1224,Lorg/apache/xalan/processor/StylesheetHandler>,2,false,,false
java/util/List,Ljava/util/List>,declaredXSLNS,declaredPrefixes,size,359,Lorg/apache/xalan/processor/ProcessorLRE>,1,false,,false
java/util/List,Ljava/util/List>,declaredXSLNS,declaredPrefixes,get,363,Lorg/apache/xalan/processor/ProcessorLRE>,1,true,1) 2;ON;null; ,false
java/util/Stack,Ljava/util/Stack>,pushElemTemplateElement,m_elems,push,1353,Lorg/apache/xalan/processor/StylesheetHandler>,8,false,,false
java/util/Vector,Ljava/util/Vector>,setTemplate,m_templates,addElement,1064,Lorg/apache/xalan/templates/Stylesheet>,1,false,,false
java/util/List,Ljava/util/List>,setPrefixes,m_declaredPrefixes,add,873,Lorg/apache/xalan/templates/ElemTemplateElement>,1,true,1) 2;ON;0; ,false
java/util/Properties,Ljava/util/Properties>,<init>,props,get,276,Lorg/apache/xalan/CopyOfXSLTBenchOld>,1,true,1) 1;ON;6; ,false
java/util/Properties,Ljava/util/Properties>,<init>,props,put,287,Lorg/apache/xalan/CopyOfXSLTBenchOld>,1,true,1) 1;ON;6; ,false
java/util/Hashtable,Ljava/util/Hashtable>,build,m_requiredFound,put,289,Lorg/apache/xalan/processor/XSLTElementDef>,13,true,1) 1;ON;6; 2) 11;ON;null; ,false
java/util/HashMap,Ljava/util/HashMap>,addAvailableElement,m_availElems,put,908,Lorg/apache/xalan/processor/XSLTSchema>,184,true,1) 1;ON;6; ,false
java/util/Hashtable,Ljava/util/Hashtable>,build,m_requiredFound,put,289,Lorg/apache/xalan/processor/XSLTElementDef>,33,true,1) 1;ON;6; 2) 12;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,build,m_requiredFound,put,289,Lorg/apache/xalan/processor/XSLTElementDef>,6,true,1) 1;ON;6; 2) 13;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,build,m_requiredFound,put,289,Lorg/apache/xalan/processor/XSLTElementDef>,34,true,1) 1;ON;6; 2) 10;ON;null; ,false
java/util/Stack,Ljava/util/Stack>,init,m_processors,push,133,Lorg/apache/xalan/processor/StylesheetHandler>,2,true,1) 1;ON;6; ,false
java/util/Hashtable,Ljava/util/Hashtable>,copyTables,prefixTable,clone,731,Lorg/apache/xml/utils/Context2>,2,true,1) 1;ON;6; ,false
java/util/Hashtable,Ljava/util/Hashtable>,copyTables,uriTable,clone,732,Lorg/apache/xml/utils/Context2>,2,true,1) 1;ON;6; ,false
java/util/Hashtable,Ljava/util/Hashtable>,declarePrefix,prefixTable,put,554,Lorg/apache/xml/utils/Context2>,2,true,1) 1;ON;6; ,false
java/util/Hashtable,Ljava/util/Hashtable>,declarePrefix,uriTable,put,555,Lorg/apache/xml/utils/Context2>,2,true,1) 1;ON;6; ,false
java/util/Vector,Ljava/util/Vector>,declarePrefix,declarations,addElement,557,Lorg/apache/xml/utils/Context2>,2,true,1) 1;ON;6; ,false
java/util/Stack,Ljava/util/Stack>,pushNewNamespaceSupport,m_nsSupportStack,push,1552,Lorg/apache/xalan/processor/StylesheetHandler>,2,true,1) 1;ON;6; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,624,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,734,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,744,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,745,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,752,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,size,758,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,766,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,771,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,771,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,776,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
